775921,242.00,0.25,4.41,816.70,3609,27.00,4.98
777961,241.00,0.25,4.43,809.90,3586,-23.00,4.97
780001,238.00,0.26,4.41,814.20,3595,9.00,4.97
782041,241.00,0.26,4.39,819.70,3600,5.00,4.97
784081,240.00,0.26,4.36,823.60,3596,-4.00,4.97
786121,242.00,0.26,4.39,816.60,3584,-12.00,4.97
788161,238.00,0.27,4.36,821.70,3585,1.00,4.97
790201,240.00,0.27,4.35,827.00,3593,8.00,4.98
792241,239.00,0.27,4.32,832.30,3593,0.00,4.97
794280,240.00,0.27,4.30,833.70,3589,-4.00,4.97
796321,246.00,0.27,4.32,827.90,3578,-11.00,4.97
798361,238.00,0.28,4.31,832.90,3581,3.00,4.97
800401,239.00,0.28,4.28,837.30,3588,7.00,4.97
802441,234.00,0.29,4.26,844.20,3597,9.00,4.97
804520,234.00,0.29,4.24,850.30,3604,7.00,4.97
806561,240.00,0.29,4.22,846.40,3569,-35.00,4.97
808601,241.00,0.28,4.24,847.50,3593,24.00,4.97
810641,237.00,0.28,4.27,844.70,3607,14.00,4.97
812681,234.00,0.27,4.28,841.80,3607,0.00,4.97
814721,237.00,0.28,4.31,835.00,3601,-6.00,4.97
816761,237.00,0.27,4.28,837.50,3589,-12.00,4.97
818801,238.00,0.27,4.31,837.00,3604,15.00,4.97
820841,233.00,0.27,4.33,835.40,3617,13.00,4.98
822881,245.00,0.27,4.35,827.50,3599,-18.00,4.97
824921,239.00,0.27,4.32,833.80,3612,13.00,4.97
827001,237.00,0.27,4.31,835.30,3596,-16.00,4.97
829041,238.00,0.27,4.32,828.10,3579,-17.00,4.97
831081,236.00,0.28,4.31,835.60,3600,21.00,4.98
833121,244.00,0.27,4.28,835.90,3581,-19.00,4.97
835161,244.00,0.28,4.31,831.90,3576,-5.00,4.97
837201,242.00,0.28,4.28,836.50,3582,6.00,4.97
839241,245.00,0.28,4.26,840.80,3580,-2.00,4.97
841281,235.00,0.27,4.28,838.40,3596,16.00,4.98
843321,241.00,0.27,4.31,837.00,3605,9.00,4.97
845361,242.00,0.27,4.32,828.80,3578,-27.00,4.97
847481,240.00,0.28,4.31,834.40,3594,16.00,4.97
849521,238.00,0.28,4.28,840.30,3602,8.00,4.98
851561,241.00,0.28,4.26,840.70,3583,-19.00,4.97
853601,238.00,0.27,4.28,838.00,3590,7.00,4.97
855641,240.00,0.27,4.31,834.70,3600,10.00,4.97
857681,236.00,0.27,4.33,835.50,3621,21.00,4.98
859721,236.00,0.27,4.35,831.50,3614,-7.00,4.98
861761,231.00,0.27,4.33,841.60,3645,31.00,4.98
863801,239.00,0.27,4.31,841.40,3625,-20.00,4.98
865841,239.00,0.27,4.33,837.90,3630,5.00,4.98
867880,235.00,0.26,4.36,837.00,3646,16.00,4.98
869921,238.00,0.27,4.37,830.20,3636,-10.00,4.98
871961,230.00,0.27,4.35,836.60,3643,7.00,4.98
874001,238.00,0.27,4.33,837.30,3627,-16.00,4.98
876041,236.00,0.26,4.35,834.10,3628,1.00,4.98
878081,234.00,0.26,4.37,831.80,3639,11.00,4.98
880121,232.00,0.25,4.40,830.00,3653,14.00,4.98
882161,236.00,0.26,4.41,822.30,3621,-32.00,4.98
884201,234.00,0.26,4.40,828.50,3647,26.00,4.98
